ID251,ID252,ID253,ID254,ID255,ID256,ID257,ID258,ID259,ID260,ID261,ID262,ID263,ID264,ID265,ID266,ID267,ID268,ID269,ID270,ID271,ID272,ID273,ID274,ID275,ID276,ID277,ID278,ID279,ID280,ID281,ID282,ID283,ID284,ID285,ID286,ID287,ID288,ID289,ID290,ID291,ID292,ID293,ID294,ID295,ID296,ID297,ID298,ID299,ID300,ID301,ID302,ID303,ID304,ID305,ID306,ID307,ID308,ID309,ID310,ID311,ID312,ID313,ID314,ID315,ID316,ID317,ID318,ID319,ID320,ID321,ID322,ID323,ID324,ID325,ID326,ID327,ID328,ID329,ID330,ID331,ID332,ID333,ID334,ID335,ID336,ID337,ID338,ID339,ID340,ID341,ID342,ID343,ID344,ID345,ID346,ID347,ID348,ID349,ID350,ID351,ID352,ID353,ID354,ID355,ID356,ID357,ID358,ID359,ID360,ID361,ID362,ID363,ID364,ID365,ID366,ID367,ID368,ID369,ID370,ID371,ID372,ID373,ID374,ID375,ID376,ID377,ID378,ID379,ID380,ID381,ID382,ID383,ID384,ID385,ID386,ID387,ID388,ID389,ID390,ID391,ID392,ID393,ID394,ID395,ID396,ID397,ID398,ID399,ID400,ID401,ID402,ID403,ID404,ID405,ID406,ID407,ID408,ID409,ID410,ID411,ID412,ID413,ID414,ID415,ID416,ID417,ID418,ID419,ID420,ID421,ID422,ID423,ID424,ID425,ID426,ID427,ID428,ID429,ID430,ID431,ID432,ID433,ID434,ID435,ID436,ID437,ID438,ID439,ID440,ID441,ID442,ID443,ID444,ID445,ID446,ID447,ID448,ID449,ID450,ID451,ID452,ID453,ID454,ID455,ID456,ID457,ID458,ID459,ID460,ID461,ID462,ID463,ID464,ID465,ID466,ID467,ID468,ID469,ID470,ID471,ID472,ID473,ID474,ID475,ID476,ID477,ID478,ID479,ID480,ID481,ID482,ID483,ID484,ID485,ID486,ID487,ID488,ID489,ID490,ID491,ID492,ID493,ID494,ID495,ID496,ID497,ID498,ID499,ID500
7.2967,5.8474,4.2047,6.82,4.8972,4.2074,6.7267,3.9876,5.1056,6.3508,5.3266,3.978,4.7624,4.3963,6.8047,4.2458,6.587,3.9195,6.3852,4.6036,5.1795,5.2166,5.8499,5.0909,6.6667,5.2754,5.4951,6.2724,5.6979,4.7329,4.637,4.5976,6.4193,6.3,5.7847,6.4257,4.9079,6.8324,6.1897,5.5554,5.0668,4.714,6.0283,5.3882,3.8439,4.0084,4.6643,5.9548,6.253,5.9829,5.6377,5.2966,5.0093,3.9025,4.9947,4.8451,4.8422,4.5851,4.1973,3.7865,5.9936,7.3621,5.067,4.789,6.567,4.3151,3.8049,4.5543,7.1397,6.7565,5.1075,4.0457,6.7449,3.7365,4.9269,4.7127,6.98,4.9827,5.0534,5.5643,6.5573,5.0131,5.5269,5.8979,4.4136,5.5806,4.4076,5.4181,6.4138,7.0756,4.7486,4.2595,6.9646,6.3522,5.3573,4.136,6.4552,4.4152,5.0748,5.2878,4.7855,5.1609,6.628,5.404,4.2169,5.6795,5.0872,6.2468,5.1786,5.9076,4.7291,6.3224,6.3439,3.9738,5.6659,4.0428,4.5339,6.1883,6.2367,4.715,6.287,4.8214,4.5141,3.7125,6.8834,5.1159,6.6475,5.9922,5.9355,7.0954,4.4927,5.1005,4.3159,3.9002,6.0242,5.5167,3.5689,5.3241,5.3552,3.9435,4.1739,4.0435,4.8129,4.9026,5.9589,5.4118,6.3138,6.6352,6.137,4.9009,6.8067,5.0011,6.7477,6.1059,3.9726,4.7068,4.1885,3.6178,5.2334,4.7682,5.8336,5.414,3.766,5.3911,5.0342,4.7411,5.8746,6.4789,6.4811,3.3312,6.2718,4.064,6.3227,5.9827,6.7569,3.7426,4.3069,3.6869,4.939,5.1185,5.0224,5.7077,4.3638,6.026,7.2907,5.4054,3.88,3.829,6.044,5.6644,4.9111,5.3945,5.7484,5.3534,4.7139,5.3288,5.1313,5.2785,3.9439,6.9425,6.8561,6.3873,5.3067,4.4522,5.1256,6.6622,4.94,5.2457,4.7558,6.3907,5.029,5.3885,6.2715,6.9159,5.9457,5.562,4.5605,4.7121,4.0518,5.0444,4.3276,6.3343,4.4035,4.2611,4.2001,3.9645,3.9553,7.2249,4.2935,7.0285,5.9596,6.0818,5.8789,5.8475,3.5234,5.1166,4.9518,3.6685,6.8388,6.5342,3.3663,4.9228,5.0704,4.4645,6.3878,3.679,4.8675,4.783,4.3247,6.7347
7.4216,5.9545,4.3173,6.9112,5.0318,4.3282,6.8349,4.0795,5.2162,6.4889,5.4563,4.0974,4.8827,4.4884,6.9249,4.3724,6.6956,4.0321,6.5144,4.7027,5.3146,5.3375,5.9784,5.2049,6.7448,5.3946,5.6275,6.425,5.8933,4.8179,4.6765,4.6828,6.581,6.4452,5.9156,6.5797,5.015,6.9879,6.3326,5.6833,5.1829,4.8317,6.1266,5.5282,3.9547,4.0997,4.7774,6.0609,6.4054,6.1207,5.7846,5.3987,5.1103,4.0373,5.1059,4.9784,4.983,4.7199,4.3024,3.9032,6.1463,7.4917,5.1782,4.893,6.7184,4.4586,3.9166,4.7156,7.2658,6.8313,5.232,4.1454,6.8562,3.869,5.0646,4.8048,7.1212,5.1215,5.1816,5.7025,6.6714,5.1145,5.6645,5.9728,4.5549,5.6799,4.5311,5.5585,6.5734,7.2278,4.8445,4.379,7.1288,6.4846,5.4967,4.2497,6.6067,4.5578,5.1992,5.4481,4.8899,5.251,6.7283,5.4418,4.3034,5.811,5.2208,6.3662,5.2982,6.0224,4.8348,6.4724,6.4964,4.1064,5.7919,4.1508,4.6193,6.2952,6.3857,4.8411,6.425,4.9218,4.6162,3.8363,6.9923,5.2293,6.7917,6.0357,6.0511,7.2065,4.5888,5.1982,4.4248,4.0071,6.1651,5.6455,3.6872,5.4488,5.4911,4.0773,4.302,4.1205,4.926,5.018,6.0532,5.5393,6.4678,6.7868,6.2376,5.0004,6.9516,5.0416,6.9016,6.2477,4.0651,4.8547,4.2801,3.7509,5.2785,4.8655,5.9713,5.4946,3.948,5.5211,5.1535,4.8639,6.0319,6.5997,6.6352,3.4476,6.4051,4.1453,6.4741,6.1578,6.9167,3.8512,4.4174,3.8021,5.0586,5.2233,5.156,5.8029,4.5251,6.1681,7.4327,5.5401,4.0155,3.9488,6.1893,5.8253,5.03,5.5956,5.8864,5.4822,4.8227,5.4616,5.2367,5.3956,4.0554,7.0652,6.9506,6.4912,5.4414,4.6085,5.2658,6.8184,5.0618,5.3824,4.8913,6.5285,5.1773,5.5172,6.4203,7.078,6.0802,5.6549,4.6839,4.8452,4.1787,5.1713,4.432,6.4322,4.5444,4.4077,4.3127,4.1112,4.0937,7.3442,4.411,7.1919,6.0982,6.2051,6.0213,6.0038,3.6553,5.2161,5.0821,3.7871,6.9938,6.6457,3.476,5.087,5.1099,4.5949,6.4882,3.7911,4.9571,4.9226,4.4491,6.8917
7.5513,6.0665,4.4372,7.0056,5.1712,4.4565,6.9469,4.1803,5.3292,6.634,5.5934,4.2222,5.0054,4.5802,7.0492,4.5046,6.8071,4.1528,6.6494,4.8107,5.4551,5.4614,6.1143,5.3269,6.825,5.5212,5.7647,6.578,6.0918,4.9093,4.721,4.7749,6.7458,6.5943,6.055,6.7402,5.1215,7.1456,6.4794,5.8168,5.3043,4.9508,6.2294,5.665,4.0721,4.1977,4.8993,6.1715,6.5622,6.2622,5.937,5.5052,5.2134,4.1762,5.2245,5.1198,5.1316,4.8608,4.4135,4.0275,6.304,7.6259,5.2961,5.0001,6.8736,4.6104,4.0387,4.8758,7.3945,6.9074,5.3644,4.255,6.9721,4.0098,5.2106,4.9031,7.2668,5.2659,5.3132,5.8455,6.7901,5.2223,5.807,6.0515,4.7014,5.784,4.6599,5.7053,6.7364,7.3829,4.9453,4.4994,7.2968,6.6245,5.6331,4.3724,6.7636,4.7085,5.3291,5.6144,5.0002,5.346,6.8333,5.4828,4.3982,5.951,5.3563,6.4903,5.4229,6.1426,4.9467,6.6229,6.6552,4.2476,5.925,4.2678,4.7133,6.4065,6.5394,4.972,6.5718,5.0285,4.7273,3.9702,7.1062,5.3426,6.9379,6.0811,6.1718,7.3218,4.6907,5.3023,4.539,4.1202,6.3116,5.7825,3.8103,5.5746,5.6277,4.22,4.4386,4.2015,5.0423,5.1378,6.1521,5.6747,6.6264,6.9422,6.343,5.105,7.0996,5.0856,7.0582,6.3946,4.1606,5.0079,4.3777,3.8893,5.3265,4.9679,6.1163,5.58,4.1376,5.6535,5.2767,4.9942,6.1932,6.726,6.7938,3.5724,6.5456,4.2332,6.6295,6.335,7.0752,3.9652,4.5282,3.924,5.1859,5.3342,5.2981,5.9029,4.694,6.3144,7.5777,5.6798,4.157,4.0767,6.3343,5.9921,5.1542,5.8005,6.0236,5.6181,4.9355,5.595,5.348,5.5158,4.1693,7.1896,7.0486,6.5995,5.5843,4.7734,5.412,6.9795,5.1919,5.5184,5.0326,6.6747,5.3285,5.648,6.5724,7.2423,6.2229,5.7519,4.8128,4.9874,4.3155,5.3043,4.5452,6.5349,4.6929,4.5592,4.4291,4.2624,4.2424,7.4684,4.5313,7.3587,6.2429,6.3349,6.163,6.165,3.798,5.3209,5.2186,3.9158,7.1544,6.7614,3.5922,5.2577,5.1528,4.7353,6.5932,3.9124,5.0512,5.0667,4.5842,7.0545
7.6857,6.1832,4.5648,7.103,5.3172,4.5928,7.0624,4.285,5.4468,6.783,5.7289,4.3521,5.132,4.6791,7.1777,4.6424,6.9213,4.2818,6.7925,4.9185,5.6012,5.5873,6.2552,5.4484,6.907,5.6549,5.9024,6.7363,6.2932,5.0024,4.7703,4.8655,6.9135,6.7451,6.1943,6.9047,5.2344,7.3053,6.6305,5.9516,5.4329,5.0772,6.3363,5.8062,4.1969,4.304,5.0278,6.2865,6.7235,6.4074,6.0949,5.6159,5.3182,4.3191,5.3486,5.2677,5.2817,5.01,4.5303,4.1605,6.4668,7.7644,5.4112,5.1127,7.0326,4.7706,4.1697,5.0414,7.5256,6.9849,5.503,4.3653,7.0925,4.1581,5.3635,4.9987,7.4167,5.4166,5.4505,5.9922,6.9134,5.3381,5.9545,6.1341,4.8542,5.8928,4.794,5.8536,6.9038,7.5412,5.05,4.6286,7.4686,6.7704,5.7747,4.5024,6.9251,4.8675,5.4571,5.787,5.1153,5.4459,6.9428,5.527,4.4942,6.0933,5.4993,6.6204,5.5541,6.2702,5.067,6.7782,6.8139,4.3975,6.0638,4.393,4.8074,6.5229,6.697,5.1091,6.7196,5.1412,4.8403,4.1127,7.2248,5.462,7.0858,6.1282,6.2993,7.4411,4.7897,5.4038,4.658,4.2401,6.4629,5.9182,3.9432,5.7062,5.7712,4.3719,4.5835,4.2864,5.1652,5.2612,6.2559,5.8096,6.789,7.1014,6.4529,5.2103,7.2505,5.133,7.2178,6.5447,4.2628,5.1683,4.4833,4.0326,5.3775,5.078,6.2615,5.6699,4.3347,5.787,5.4017,5.1298,6.3587,6.8586,6.9556,3.7057,6.6929,4.3274,6.7894,6.5142,7.2403,4.0844,4.6474,4.0534,5.3198,5.4437,5.4399,6.0076,4.8656,6.4635,7.7254,5.8224,4.3048,4.2133,6.484,6.1644,5.2846,6.0092,6.168,5.7545,5.0523,5.7353,5.4676,5.6394,4.2925,7.3154,7.1501,6.7119,5.7264,4.9447,5.5615,7.1424,5.3285,5.6586,5.1721,6.8244,5.4798,5.7836,6.7283,7.4084,6.3642,5.8529,4.948,5.1366,4.4603,5.4354,4.6643,6.6422,4.8473,4.7167,4.5536,4.4177,4.4006,7.5973,4.6611,7.5292,6.3913,6.4727,6.3117,6.3307,3.9495,5.431,5.3615,4.0531,7.3182,6.8817,3.716,5.4348,5.1992,4.8833,6.7025,4.0423,5.1498,5.213,4.7278,7.221
7.8246,6.3064,4.6996,7.2032,5.4673,4.7367,7.1816,4.3939,5.5696,6.9321,5.8707,4.487,5.2621,4.7836,7.3112,4.7872,7.0379,4.4185,6.9355,5.0347,5.7535,5.7158,6.3962,5.5774,6.9906,5.7881,6.0446,6.8994,6.4972,5.0973,4.8248,4.9628,7.0839,6.8996,6.3398,7.0729,5.3525,7.4668,6.785,6.0918,5.5604,5.21,6.4471,5.9498,4.33,4.4176,5.1631,6.4072,6.8886,6.5555,6.2579,5.731,5.4258,4.4656,5.4781,5.4216,5.4355,5.1616,4.6533,4.3029,6.6337,7.9071,5.5321,5.23,7.1951,4.9386,4.3091,5.2094,7.6589,7.0634,5.6474,4.4845,7.2177,4.3067,5.5227,5.1003,7.5705,5.5653,5.5858,6.1418,7.0425,5.4535,6.1066,6.2222,5.0136,6.0069,4.9346,6.0077,7.0762,7.7019,5.1582,4.7644,7.6436,6.9161,5.9184,4.6399,7.0906,5.0342,5.5875,5.9652,5.2359,5.5509,7.0564,5.5743,4.5956,6.2398,5.6472,6.757,5.691,6.4013,5.1893,6.938,6.9781,4.5557,6.2022,4.5259,4.9087,6.6462,6.859,5.2518,6.8731,5.2591,4.9593,4.2635,7.348,5.5849,7.2352,6.1772,6.433,7.5641,4.894,5.5113,4.7818,4.3676,6.6184,6.0611,4.0855,5.8416,5.9205,4.5325,4.7358,4.3755,5.2949,5.3895,6.3665,5.9501,6.9549,7.2639,6.5678,5.3207,7.404,5.1838,7.3805,6.6986,4.3703,5.3273,4.5948,4.181,5.4314,5.1885,6.4135,5.7648,4.5388,5.9231,5.5291,5.2706,6.5277,6.999,7.121,3.8395,6.8393,4.4211,6.953,6.6952,7.4092,4.2086,4.7722,4.1917,5.4598,5.559,5.5884,6.1169,5.0392,6.6169,7.8757,5.9678,4.4606,4.3581,6.6379,6.3413,5.4225,6.2213,6.3165,5.8974,5.1748,5.8795,5.5883,5.7661,4.422,7.4426,7.2548,6.8282,5.8747,5.1222,5.7103,7.3099,5.4713,5.8006,5.3148,6.9772,5.6337,5.9244,6.8887,7.5762,6.5122,5.9579,5.091,5.2924,4.6127,5.57,4.7858,6.754,5.0078,4.8811,4.686,4.578,4.5675,7.7306,4.7991,7.7028,6.5434,6.6097,6.4653,6.5004,4.1092,5.5482,5.5026,4.1992,7.4855,7.0083,3.8482,5.6179,5.249,5.0389,6.816,4.1816,5.2529,5.3617,4.8798,7.3915
7.9678,6.4345,4.8416,7.3068,5.6166,4.8881,7.3059,4.5081,5.6972,7.0857,6.0149,4.6278,5.3885,4.8934,7.4504,4.9384,7.1571,4.5628,7.0842,5.1556,5.9115,5.8465,6.5429,5.7115,7.0762,5.9289,6.1912,7.0664,6.7035,5.1955,4.8861,5.0642,7.2567,7.0584,6.488,7.2445,5.4752,7.6297,6.9429,6.2373,5.6935,5.3488,6.5617,6.0954,4.4708,4.532,5.305,6.5337,7.0574,6.7064,6.4257,5.8522,5.5374,4.6159,5.6126,5.5811,5.5922,5.3166,4.7842,4.454,6.8047,8.0536,5.6549,5.3534,7.3609,5.1142,4.4567,5.3804,7.7943,7.1437,5.7973,4.609,7.3495,4.4632,5.6877,5.2045,7.7281,5.7203,5.7241,6.2942,7.1775,5.5758,6.263,6.314,5.1715,6.1279,5.0812,6.1672,7.2528,7.865,5.2699,4.9064,7.8215,7.0685,6.0645,4.7848,7.2594,5.2087,5.7184,6.1489,5.3616,5.6626,7.1739,5.6251,4.7007,6.39,5.8008,6.8919,5.8268,6.5336,5.3162,7.1016,7.1467,4.722,6.347,4.6662,5.0138,6.7693,7.025,5.393,7.0298,5.3823,5.0824,4.4221,7.4755,5.7122,7.3858,6.2282,6.5657,7.691,5.0011,5.6217,4.9106,4.5022,6.7776,6.2076,4.2364,5.9817,6.0749,4.7018,4.8952,4.4701,5.4309,5.5236,6.4798,6.0931,7.1237,7.4295,6.6893,5.4361,7.56,5.2381,7.5474,6.8558,4.4842,5.4918,4.7072,4.336,5.4882,5.3037,6.5707,5.8664,4.7492,6.0627,5.6585,5.4167,6.7001,7.1392,7.2895,3.982,6.993,4.5221,7.1204,6.8776,7.5816,4.3374,4.9025,4.3311,5.6056,5.6784,5.7397,6.2321,5.2163,6.7754,8.0283,6.1157,4.6199,4.5111,6.7953,6.5228,5.5601,6.4367,6.4694,6.0455,5.3013,6.0284,5.714,5.8961,4.5586,7.5708,7.3626,6.9481,6.0255,5.3056,5.8632,7.4822,5.62,5.9455,5.4579,7.1344,5.7908,6.0698,7.0529,7.7453,6.6629,6.0665,5.2344,5.4544,4.7724,5.7054,4.9141,6.8704,5.1743,5.0441,4.8258,4.7444,4.7427,7.8685,4.9447,7.8793,6.6991,6.7541,6.6234,6.6736,4.2771,5.6701,5.6504,4.354,7.6557,7.1364,3.9808,5.8063,5.3036,5.2016,6.9334,4.3298,5.3619,5.5124,5.0398,7.5653
8.1152,6.5614,4.9906,7.415,5.7718,5.0465,7.4334,4.6288,5.8291,7.243,6.1624,4.7751,5.5197,5.0082,7.5878,5.089,7.2801,4.7145,7.2353,5.2817,6.0748,5.9796,6.6938,5.8501,7.1652,6.0735,6.3413,7.2369,6.9118,5.2982,4.952,5.1695,7.4316,7.2206,6.6405,7.4193,5.6025,7.7939,7.1039,6.3871,5.8285,5.4931,6.6807,6.2428,4.6191,4.6549,5.4536,6.6587,7.2295,6.8599,6.5981,5.9767,5.6524,4.7715,5.7523,5.7459,5.7533,5.476,4.9172,4.6136,6.9793,8.2045,5.7803,5.4825,7.5294,5.297,4.6124,5.5542,7.9323,7.227,5.9524,4.7394,7.4829,4.6244,5.8581,5.3116,7.8897,5.8772,5.8631,6.4491,7.311,5.7007,6.4235,6.404,5.3364,6.2493,5.2268,6.331,7.4331,8.0301,5.3849,5.0545,8.0018,7.2251,6.2126,4.937,7.4314,5.3901,5.8514,6.3372,5.4926,5.7782,7.2956,5.6811,4.8112,6.5451,5.9598,7.0333,5.9697,6.6714,5.4472,7.2684,7.3187,4.896,6.4957,4.8137,5.1242,6.896,7.1946,5.5409,7.1912,5.5107,5.2113,4.5882,7.6072,5.8437,7.5376,6.2827,6.7056,7.823,5.1105,5.7352,5.0458,4.6439,6.9403,6.3578,4.3957,6.1263,6.234,4.8791,5.0615,4.5702,5.5729,5.6628,6.5936,6.2397,7.295,7.5979,6.812,5.5558,7.7193,5.2977,7.7176,7.0162,4.6043,5.6579,4.8275,4.4951,5.5489,5.4219,6.7321,5.9705,4.965,6.2052,5.7903,5.5677,6.8753,7.2853,7.461,4.1293,7.1502,4.6273,7.2909,7.0612,7.7571,4.4708,5.0385,4.4777,5.757,5.8013,5.8952,6.353,5.3975,6.938,8.1831,6.266,4.7812,4.6719,6.9556,6.7082,5.7036,6.6551,6.6262,6.1981,5.4259,6.1817,5.8432,6.0289,4.702,7.7,7.4742,7.0722,6.1802,5.4945,6.0192,7.6583,5.7744,6.093,5.6033,7.2969,5.95,6.2194,7.2205,7.9156,6.817,6.1786,5.3834,5.6225,4.9391,5.8431,5.0487,6.9929,5.3463,5.2135,4.9727,4.9097,4.9257,8.0122,5.0977,8.0581,6.8581,6.9013,6.7855,6.8502,4.4526,5.7918,5.8008,4.5172,7.8289,7.2651,4.1212,5.9995,5.3631,5.3714,7.0559,4.4868,5.4764,5.6652,5.2077,7.7425
8.2678,6.6953,5.1463,7.5225,5.9298,5.2119,7.5583,4.755,5.9654,7.4027,6.3132,4.9225,5.6508,5.1285,7.7297,5.2468,7.4059,4.8736,7.3909,5.4133,6.2431,6.1147,6.8478,5.9933,7.2546,6.2219,6.4945,7.4107,7.1218,5.4045,5.0176,5.2792,7.6086,7.3856,6.7968,7.5967,5.7344,7.9598,7.2677,6.5409,5.9676,5.643,6.8051,6.3921,4.7745,4.7822,5.6086,6.7892,7.4045,7.0157,6.7745,6.1001,5.7704,4.9294,5.8969,5.9157,5.9178,5.6406,5.0531,4.7812,7.1572,8.3607,5.9085,5.617,7.7006,5.4864,4.7759,5.7304,8.0738,7.3087,6.1126,4.876,7.6169,4.79,6.0337,5.422,8.0567,6.037,6.0049,6.6064,7.4502,5.8303,6.5877,6.4999,5.5031,6.3739,5.3793,6.4989,7.6166,8.1969,5.5033,5.2086,8.1843,7.3852,6.3629,5.0962,7.6064,5.5783,5.9862,6.5299,5.6286,5.8932,7.4227,5.7386,4.9266,6.7042,6.124,7.176,6.115,6.8134,5.5839,7.4382,7.4937,5.0773,6.6477,4.9682,5.2401,7.0253,7.3674,5.6908,7.3568,5.6442,5.3455,4.7616,7.7439,5.9794,7.6912,6.3389,6.8478,7.958,5.2227,5.8519,5.1843,4.7924,7.1063,6.5118,4.5631,6.2752,6.3977,5.0642,5.2344,4.6691,5.7207,5.8067,6.7129,6.3898,7.4685,7.7687,6.9362,5.6795,7.8823,5.3599,7.8905,7.1794,4.7305,5.8275,4.9524,4.6534,5.6142,5.5452,6.8976,6.075,5.1858,6.35,5.9241,5.7235,7.0528,7.4339,7.635,4.2817,7.3108,4.7367,7.4643,7.2465,7.9357,4.6094,5.18,4.628,5.9138,5.9276,6.0547,6.4729,5.5818,7.1043,8.3411,6.4184,4.9488,4.8403,7.1189,6.8971,5.8497,6.8764,6.787,6.3549,5.5567,6.3394,5.9779,6.1647,4.8523,7.8312,7.5903,7.2015,6.3384,5.6883,6.1774,7.8376,5.9343,6.2429,5.7503,7.4635,6.1111,6.373,7.3912,8.0882,6.9745,6.2943,5.5354,5.7962,5.1124,5.9829,5.1884,7.1186,5.5233,5.3845,5.1264,5.0785,5.1162,8.1597,5.2579,8.239,7.0203,7.0528,6.9517,7.0298,4.6352,5.9207,5.954,4.6885,8.0045,7.3981,4.2648,6.1973,5.421,5.5478,7.1835,4.6522,5.5898,5.8197,5.3831,7.9225
8.4255,6.8306,5.3083,7.6293,6.0902,5.3837,7.6886,4.8864,6.1059,7.5648,6.467,5.0734,5.7833,5.2538,7.8725,5.4066,7.5285,5.0396,7.5502,5.5502,6.4161,6.252,7.0049,6.1412,7.3403,6.3744,6.6508,7.5875,7.3341,5.514,5.0907,5.3933,7.7886,7.5533,6.9564,7.7766,5.8708,8.1283,7.434,6.6987,6.11,5.7981,6.9298,6.543,4.9372,4.9144,5.7697,6.9209,7.582,7.1739,6.9545,6.2299,5.8917,5.0853,6.0464,6.0904,6.0851,5.8088,5.1947,4.9569,7.338,8.5183,6.0394,5.7568,7.8738,5.682,4.9471,5.9089,8.2134,7.3876,6.2777,5.0186,7.7561,4.96,6.2144,5.5358,8.226,6.1997,6.1486,6.766,7.5905,5.9641,6.7554,6.5965,5.6736,6.5024,5.5334,6.6706,7.8032,8.3652,5.6254,5.3684,8.3682,7.5489,6.5151,5.2622,7.7841,5.7725,6.1222,6.7264,5.7696,6.0152,7.5527,5.7947,5.0467,6.867,6.2928,7.3226,6.2637,6.9583,5.7246,7.6107,7.6715,5.2655,6.8031,5.1298,5.3611,7.1587,7.5434,5.8437,7.526,5.7828,5.4846,4.942,7.8855,6.1191,7.8471,6.3915,6.9937,8.0906,5.3378,5.9719,5.322,4.9475,7.2755,6.6694,4.7383,6.4281,6.5657,5.2564,5.4136,4.7741,5.8741,5.9553,6.8351,6.5431,7.6441,7.9415,7.0651,5.8075,8.0434,5.4202,8.0659,7.3454,4.8625,6.0002,5.0818,4.8184,5.6792,5.6723,7.0672,6.1858,5.4107,6.4972,6.06,5.8836,7.2324,7.5875,7.8112,4.4392,7.4751,4.8508,7.6401,7.4342,8.1167,4.7538,5.3268,4.7847,6.076,6.0577,6.2175,6.5985,5.7684,7.2741,8.5022,6.573,5.1207,5.0158,7.2847,7.0891,6.0008,7.1017,6.9515,6.5158,5.6883,6.5008,6.1168,6.3032,5.009,7.9641,7.7058,7.3319,6.4997,5.8865,6.3376,8.0201,6.0995,6.395,5.8987,7.6335,6.2739,6.5305,7.5648,8.2626,7.1351,6.4144,5.6928,5.9753,5.292,6.1244,5.3331,7.2432,5.705,5.5597,5.2868,5.2494,5.3139,8.3055,5.4251,8.4214,7.1853,7.2087,7.1216,7.2112,4.8248,6.0521,6.1105,4.8677,8.1823,7.5338,4.4143,6.3985,5.4831,5.7304,7.3103,4.826,5.7093,5.976,5.5657,8.1051
8.5829,6.9697,5.4759,7.7397,6.2536,5.5613,7.8184,5.0233,6.2506,7.7292,6.6237,5.2282,5.9176,5.3844,8.019,5.5714,7.6539,5.2117,7.7124,5.6922,6.5938,6.3914,7.1653,6.2934,7.4297,6.5309,6.8101,7.7669,7.5488,5.6273,5.1657,5.5117,7.9708,7.7234,7.1192,7.9586,6.0117,8.2954,7.6019,6.8603,6.2553,5.9584,7.0546,6.6955,5.1069,5.0521,5.9367,7.057,7.7612,7.3335,7.1373,6.3604,6.0161,5.2466,6.2004,6.2693,6.2552,5.9803,5.3401,5.1402,7.5206,8.6747,6.1729,5.9018,8.0484,5.8826,5.1255,6.0894,8.3515,7.4693,6.4473,5.1668,7.8973,5.1343,6.3993,5.6528,8.3935,6.365,6.2935,6.9274,7.7351,6.1014,6.9255,6.6961,5.8477,6.6347,5.6921,6.8457,7.9925,8.5339,5.7506,5.5336,8.5531,7.716,6.6692,5.4348,7.9636,5.972,6.2597,6.9257,5.9155,6.1384,7.681,5.8562,5.1716,7.033,6.4661,7.4722,6.4163,7.1066,5.8692,7.7858,7.8518,5.4594,6.9618,5.2976,5.4872,7.2944,7.7221,6.0001,7.6986,5.9258,5.6285,5.1289,8.0261,6.2628,7.9998,6.4482,7.1435,8.2283,5.4556,6.0953,5.4664,5.1093,7.447,6.8303,4.921,6.5848,6.7376,5.4549,5.5981,4.8812,6.0331,6.1084,6.9598,6.6992,7.8208,8.1156,7.1966,5.9396,8.2042,5.4863,8.2436,7.5138,5.0003,6.1751,5.2163,4.9844,5.7445,5.803,7.2403,6.2986,5.6386,6.6467,6.1979,6.0481,7.4129,7.7445,7.9895,4.6017,7.6428,4.9698,7.8177,7.6211,8.3001,4.8987,5.4786,4.9461,6.243,6.1913,6.3837,6.7261,5.9575,7.4472,8.6608,6.7295,5.2958,5.1977,7.453,7.2831,6.1555,7.33,7.1194,6.6805,5.8229,6.666,6.2594,6.4436,5.1719,8.0932,7.8209,7.461,6.6639,6.0887,6.4999,8.2052,6.2696,6.5491,6.0484,7.807,6.4383,6.6917,7.7412,8.433,7.2985,6.5387,5.8538,6.1593,5.4775,6.2675,5.4831,7.3743,5.8911,5.7381,5.4538,5.4238,5.5176,8.4569,5.599,8.6046,7.3529,7.3681,7.2949,7.3947,5.0209,6.1872,6.2699,5.0543,8.362,7.671,4.5685,6.6029,5.547,5.919,7.4394,5.0077,5.8306,6.1338,5.755,8.29
